T_Y,Y_M,Country,Cases
99,2010-7,尼泊爾(Nepal),0
99,2010-8,尼泊爾(Nepal),0
99,2010-9,尼泊爾(Nepal),0
99,2010-10,尼泊爾(Nepal),0
99,2010-11,尼泊爾(Nepal),0
99,2010-12,尼泊爾(Nepal),0
100,2011-1,尼泊爾(Nepal),0
100,2011-2,尼泊爾(Nepal),0
100,2011-3,尼泊爾(Nepal),0
100,2011-4,尼泊爾(Nepal),0
100,2011-5,尼泊爾(Nepal),0
100,2011-6,尼泊爾(Nepal),0
100,2011-7,尼泊爾(Nepal),0
100,2011-8,尼泊爾(Nepal),0
100,2011-9,尼泊爾(Nepal),3
100,2011-10,尼泊爾(Nepal),0
100,2011-11,尼泊爾(Nepal),0
100,2011-12,尼泊爾(Nepal),0
101,2012-1,尼泊爾(Nepal),0
101,2012-2,尼泊爾(Nepal),0
101,2012-3,尼泊爾(Nepal),0
101,2012-4,尼泊爾(Nepal),0
101,2012-5,尼泊爾(Nepal),0
101,2012-6,尼泊爾(Nepal),0
101,2012-7,尼泊爾(Nepal),0
101,2012-8,尼泊爾(Nepal),0
101,2012-9,尼泊爾(Nepal),0
101,2012-10,尼泊爾(Nepal),0
101,2012-11,尼泊爾(Nepal),0
101,2012-12,尼泊爾(Nepal),0
102,2013-1,尼泊爾(Nepal),0
102,2013-2,尼泊爾(Nepal),0
102,2013-3,尼泊爾(Nepal),0
102,2013-4,尼泊爾(Nepal),0
102,2013-5,尼泊爾(Nepal),0
102,2013-6,尼泊爾(Nepal),0
102,2013-7,尼泊爾(Nepal),0
102,2013-8,尼泊爾(Nepal),0
102,2013-9,尼泊爾(Nepal),0
102,2013-10,尼泊爾(Nepal),0
102,2013-11,尼泊爾(Nepal),0
102,2013-12,尼泊爾(Nepal),0
103,2014-1,尼泊爾(Nepal),0
103,2014-2,尼泊爾(Nepal),0
103,2014-3,尼泊爾(Nepal),0
103,2014-4,尼泊爾(Nepal),0
103,2014-5,尼泊爾(Nepal),0
103,2014-6,尼泊爾(Nepal),0
103,2014-7,尼泊爾(Nepal),0
103,2014-8,尼泊爾(Nepal),0
103,2014-9,尼泊爾(Nepal),0
103,2014-10,尼泊爾(Nepal),0
103,2014-11,尼泊爾(Nepal),0
103,2014-12,尼泊爾(Nepal),0
104,2015-1,尼泊爾(Nepal),0
104,2015-2,尼泊爾(Nepal),0
104,2015-3,尼泊爾(Nepal),0
104,2015-4,尼泊爾(Nepal),0
104,2015-5,尼泊爾(Nepal),0
104,2015-6,尼泊爾(Nepal),0
104,2015-7,尼泊爾(Nepal),0
104,2015-8,尼泊爾(Nepal),0
104,2015-9,尼泊爾(Nepal),0
104,2015-10,尼泊爾(Nepal),0
104,2015-11,尼泊爾(Nepal),0
104,2015-12,尼泊爾(Nepal),0
105,2016-1,尼泊爾(Nepal),0
105,2016-2,尼泊爾(Nepal),0
105,2016-3,尼泊爾(Nepal),0
105,2016-4,尼泊爾(Nepal),0
105,2016-5,尼泊爾(Nepal),0
105,2016-6,尼泊爾(Nepal),2
105,2016-7,尼泊爾(Nepal),173
105,2016-8,尼泊爾(Nepal),167
105,2016-9,尼泊爾(Nepal),180
105,2016-10,尼泊爾(Nepal),177
105,2016-11,尼泊爾(Nepal),164
105,2016-12,尼泊爾(Nepal),126
106,2017-1,尼泊爾(Nepal),171
106,2017-2,尼泊爾(Nepal),204
106,2017-3,尼泊爾(Nepal),133
106,2017-4,尼泊爾(Nepal),158
106,2017-5,尼泊爾(Nepal),165
106,2017-6,尼泊爾(Nepal),111
106,2017-7,尼泊爾(Nepal),276
106,2017-8,尼泊爾(Nepal),198
106,2017-9,尼泊爾(Nepal),245
106,2017-10,尼泊爾(Nepal),357
97,2008-1,孟加拉(Bangladesh),0
97,2008-2,孟加拉(Bangladesh),0
97,2008-3,孟加拉(Bangladesh),0
97,2008-4,孟加拉(Bangladesh),0
97,2008-5,孟加拉(Bangladesh),0
97,2008-6,孟加拉(Bangladesh),0
97,2008-7,孟加拉(Bangladesh),0
97,2008-8,孟加拉(Bangladesh),0
97,2008-9,孟加拉(Bangladesh),0
97,2008-10,孟加拉(Bangladesh),0
97,2008-11,孟加拉(Bangladesh),0
97,2008-12,孟加拉(Bangladesh),0
98,2009-1,孟加拉(Bangladesh),0
98,2009-2,孟加拉(Bangladesh),0
98,2009-3,孟加拉(Bangladesh),0
98,2009-4,孟加拉(Bangladesh),0
98,2009-5,孟加拉(Bangladesh),0
98,2009-6,孟加拉(Bangladesh),0
98,2009-7,孟加拉(Bangladesh),0
98,2009-8,孟加拉(Bangladesh),0
98,2009-9,孟加拉(Bangladesh),0
98,2009-10,孟加拉(Bangladesh),0
98,2009-11,孟加拉(Bangladesh),0
98,2009-12,孟加拉(Bangladesh),0
99,2010-1,孟加拉(Bangladesh),0
99,2010-2,孟加拉(Bangladesh),0
99,2010-3,孟加拉(Bangladesh),0
99,2010-4,孟加拉(Bangladesh),0
99,2010-5,孟加拉(Bangladesh),0
99,2010-6,孟加拉(Bangladesh),0
99,2010-7,孟加拉(Bangladesh),0
99,2010-8,孟加拉(Bangladesh),0
99,2010-9,孟加拉(Bangladesh),0
99,2010-10,孟加拉(Bangladesh),0
99,2010-11,孟加拉(Bangladesh),0
99,2010-12,孟加拉(Bangladesh),0
100,2011-1,孟加拉(Bangladesh),0
100,2011-2,孟加拉(Bangladesh),0
100,2011-3,孟加拉(Bangladesh),0
100,2011-4,孟加拉(Bangladesh),0
100,2011-5,孟加拉(Bangladesh),0
100,2011-6,孟加拉(Bangladesh),0
100,2011-7,孟加拉(Bangladesh),0
100,2011-8,孟加拉(Bangladesh),0
100,2011-9,孟加拉(Bangladesh),0
100,2011-10,孟加拉(Bangladesh),0
100,2011-11,孟加拉(Bangladesh),0
100,2011-12,孟加拉(Bangladesh),0
101,2012-1,孟加拉(Bangladesh),0
101,2012-2,孟加拉(Bangladesh),0
101,2012-3,孟加拉(Bangladesh),0
101,2012-4,孟加拉(Bangladesh),0
101,2012-5,孟加拉(Bangladesh),0
101,2012-6,孟加拉(Bangladesh),1
101,2012-7,孟加拉(Bangladesh),0
101,2012-8,孟加拉(Bangladesh),0
101,2012-9,孟加拉(Bangladesh),0
101,2012-10,孟加拉(Bangladesh),0
101,2012-11,孟加拉(Bangladesh),0
101,2012-12,孟加拉(Bangladesh),0
102,2013-1,孟加拉(Bangladesh),0
102,2013-2,孟加拉(Bangladesh),0
102,2013-3,孟加拉(Bangladesh),0
102,2013-4,孟加拉(Bangladesh),0
102,2013-5,孟加拉(Bangladesh),0
102,2013-6,孟加拉(Bangladesh),0
102,2013-7,孟加拉(Bangladesh),0
102,2013-8,孟加拉(Bangladesh),0
102,2013-9,孟加拉(Bangladesh),0
102,2013-10,孟加拉(Bangladesh),0
102,2013-11,孟加拉(Bangladesh),0
102,2013-12,孟加拉(Bangladesh),0
103,2014-1,孟加拉(Bangladesh),0
103,2014-2,孟加拉(Bangladesh),0
103,2014-3,孟加拉(Bangladesh),0
103,2014-4,孟加拉(Bangladesh),0
103,2014-5,孟加拉(Bangladesh),0
103,2014-6,孟加拉(Bangladesh),0
103,2014-7,孟加拉(Bangladesh),0
103,2014-8,孟加拉(Bangladesh),0
103,2014-9,孟加拉(Bangladesh),0
103,2014-10,孟加拉(Bangladesh),0
103,2014-11,孟加拉(Bangladesh),0
103,2014-12,孟加拉(Bangladesh),0
104,2015-1,孟加拉(Bangladesh),0
104,2015-2,孟加拉(Bangladesh),0
104,2015-3,孟加拉(Bangladesh),0
104,2015-4,孟加拉(Bangladesh),0
104,2015-5,孟加拉(Bangladesh),0
104,2015-6,孟加拉(Bangladesh),0
104,2015-7,孟加拉(Bangladesh),0
104,2015-8,孟加拉(Bangladesh),0
104,2015-9,孟加拉(Bangladesh),0
104,2015-10,孟加拉(Bangladesh),0
104,2015-11,孟加拉(Bangladesh),0
104,2015-12,孟加拉(Bangladesh),0
105,2016-1,孟加拉(Bangladesh),0
105,2016-2,孟加拉(Bangladesh),0
105,2016-3,孟加拉(Bangladesh),0
105,2016-4,孟加拉(Bangladesh),0
105,2016-5,孟加拉(Bangladesh),0
105,2016-6,孟加拉(Bangladesh),0
105,2016-7,孟加拉(Bangladesh),90
105,2016-8,孟加拉(Bangladesh),88
105,2016-9,孟加拉(Bangladesh),78
105,2016-10,孟加拉(Bangladesh),107
105,2016-11,孟加拉(Bangladesh),135
105,2016-12,孟加拉(Bangladesh),107
106,2017-1,孟加拉(Bangladesh),97
106,2017-2,孟加拉(Bangladesh),207
106,2017-3,孟加拉(Bangladesh),175
106,2017-4,孟加拉(Bangladesh),135
106,2017-5,孟加拉(Bangladesh),120
106,2017-6,孟加拉(Bangladesh),85
106,2017-7,孟加拉(Bangladesh),159
106,2017-8,孟加拉(Bangladesh),126
106,2017-9,孟加拉(Bangladesh),144
106,2017-10,孟加拉(Bangladesh),132
97,2008-1,巴基斯坦(Pakistan),0
97,2008-2,巴基斯坦(Pakistan),0
97,2008-3,巴基斯坦(Pakistan),0
97,2008-4,巴基斯坦(Pakistan),0
97,2008-5,巴基斯坦(Pakistan),0
97,2008-6,巴基斯坦(Pakistan),0
97,2008-7,巴基斯坦(Pakistan),0
97,2008-8,巴基斯坦(Pakistan),0
97,2008-9,巴基斯坦(Pakistan),0
97,2008-10,巴基斯坦(Pakistan),0
97,2008-11,巴基斯坦(Pakistan),0
97,2008-12,巴基斯坦(Pakistan),0
98,2009-1,巴基斯坦(Pakistan),0
98,2009-2,巴基斯坦(Pakistan),0
98,2009-3,巴基斯坦(Pakistan),0
98,2009-4,巴基斯坦(Pakistan),0
98,2009-5,巴基斯坦(Pakistan),0
98,2009-6,巴基斯坦(Pakistan),0
98,2009-7,巴基斯坦(Pakistan),0
98,2009-8,巴基斯坦(Pakistan),0
98,2009-9,巴基斯坦(Pakistan),0
98,2009-10,巴基斯坦(Pakistan),0
98,2009-11,巴基斯坦(Pakistan),0
98,2009-12,巴基斯坦(Pakistan),0
99,2010-1,巴基斯坦(Pakistan),0
99,2010-2,巴基斯坦(Pakistan),0
99,2010-3,巴基斯坦(Pakistan),0
99,2010-4,巴基斯坦(Pakistan),0
99,2010-5,巴基斯坦(Pakistan),0
99,2010-6,巴基斯坦(Pakistan),0
99,2010-7,巴基斯坦(Pakistan),0
99,2010-8,巴基斯坦(Pakistan),0
99,2010-9,巴基斯坦(Pakistan),0
99,2010-10,巴基斯坦(Pakistan),0
99,2010-11,巴基斯坦(Pakistan),0
99,2010-12,巴基斯坦(Pakistan),0
100,2011-1,巴基斯坦(Pakistan),0
100,2011-2,巴基斯坦(Pakistan),0
100,2011-3,巴基斯坦(Pakistan),0
100,2011-4,巴基斯坦(Pakistan),0
100,2011-5,巴基斯坦(Pakistan),0
100,2011-6,巴基斯坦(Pakistan),0
100,2011-7,巴基斯坦(Pakistan),0
100,2011-8,巴基斯坦(Pakistan),0
100,2011-9,巴基斯坦(Pakistan),0
100,2011-10,巴基斯坦(Pakistan),0
100,2011-11,巴基斯坦(Pakistan),0
100,2011-12,巴基斯坦(Pakistan),0
101,2012-1,巴基斯坦(Pakistan),0
101,2012-2,巴基斯坦(Pakistan),0
101,2012-3,巴基斯坦(Pakistan),1
101,2012-4,巴基斯坦(Pakistan),0
101,2012-5,巴基斯坦(Pakistan),1
101,2012-6,巴基斯坦(Pakistan),1
101,2012-7,巴基斯坦(Pakistan),14
101,2012-8,巴基斯坦(Pakistan),18
101,2012-9,巴基斯坦(Pakistan),0
101,2012-10,巴基斯坦(Pakistan),0
101,2012-11,巴基斯坦(Pakistan),0
101,2012-12,巴基斯坦(Pakistan),0
102,2013-1,巴基斯坦(Pakistan),0
102,2013-2,巴基斯坦(Pakistan),0
102,2013-3,巴基斯坦(Pakistan),0
102,2013-4,巴基斯坦(Pakistan),0
102,2013-5,巴基斯坦(Pakistan),0
102,2013-6,巴基斯坦(Pakistan),0
102,2013-7,巴基斯坦(Pakistan),0
102,2013-8,巴基斯坦(Pakistan),0
102,2013-9,巴基斯坦(Pakistan),0
102,2013-10,巴基斯坦(Pakistan),0
102,2013-11,巴基斯坦(Pakistan),0
102,2013-12,巴基斯坦(Pakistan),0
103,2014-1,巴基斯坦(Pakistan),0
103,2014-2,巴基斯坦(Pakistan),0
103,2014-3,巴基斯坦(Pakistan),0
103,2014-4,巴基斯坦(Pakistan),0
103,2014-5,巴基斯坦(Pakistan),0
103,2014-6,巴基斯坦(Pakistan),0
103,2014-7,巴基斯坦(Pakistan),0
103,2014-8,巴基斯坦(Pakistan),0
103,2014-9,巴基斯坦(Pakistan),0
103,2014-10,巴基斯坦(Pakistan),0
103,2014-11,巴基斯坦(Pakistan),0
103,2014-12,巴基斯坦(Pakistan),0
104,2015-1,巴基斯坦(Pakistan),0
104,2015-2,巴基斯坦(Pakistan),0
104,2015-3,巴基斯坦(Pakistan),0
104,2015-4,巴基斯坦(Pakistan),0
104,2015-5,巴基斯坦(Pakistan),0
104,2015-6,巴基斯坦(Pakistan),0
104,2015-7,巴基斯坦(Pakistan),0
104,2015-8,巴基斯坦(Pakistan),0
104,2015-9,巴基斯坦(Pakistan),0
104,2015-10,巴基斯坦(Pakistan),0
104,2015-11,巴基斯坦(Pakistan),0
104,2015-12,巴基斯坦(Pakistan),0
105,2016-1,巴基斯坦(Pakistan),0
105,2016-2,巴基斯坦(Pakistan),0
105,2016-3,巴基斯坦(Pakistan),0
105,2016-4,巴基斯坦(Pakistan),0
105,2016-5,巴基斯坦(Pakistan),0
105,2016-6,巴基斯坦(Pakistan),0
105,2016-7,巴基斯坦(Pakistan),22
105,2016-8,巴基斯坦(Pakistan),34
105,2016-9,巴基斯坦(Pakistan),26
105,2016-10,巴基斯坦(Pakistan),25
105,2016-11,巴基斯坦(Pakistan),24
105,2016-12,巴基斯坦(Pakistan),28
106,2017-1,巴基斯坦(Pakistan),22
106,2017-2,巴基斯坦(Pakistan),31
106,2017-3,巴基斯坦(Pakistan),35
106,2017-4,巴基斯坦(Pakistan),28
106,2017-5,巴基斯坦(Pakistan),36
106,2017-6,巴基斯坦(Pakistan),16
106,2017-7,巴基斯坦(Pakistan),49
106,2017-8,巴基斯坦(Pakistan),23
106,2017-9,巴基斯坦(Pakistan),19
106,2017-10,巴基斯坦(Pakistan),35
97,2008-1,蒙古(Mongolia),0
97,2008-2,蒙古(Mongolia),0
97,2008-3,蒙古(Mongolia),0
97,2008-4,蒙古(Mongolia),0
97,2008-5,蒙古(Mongolia),0
97,2008-6,蒙古(Mongolia),0
97,2008-7,蒙古(Mongolia),0
97,2008-8,蒙古(Mongolia),0
97,2008-9,蒙古(Mongolia),0
97,2008-10,蒙古(Mongolia),0
97,2008-11,蒙古(Mongolia),0
97,2008-12,蒙古(Mongolia),0
98,2009-1,蒙古(Mongolia),0
98,2009-2,蒙古(Mongolia),0
98,2009-3,蒙古(Mongolia),0
98,2009-4,蒙古(Mongolia),0
98,2009-5,蒙古(Mongolia),0
98,2009-6,蒙古(Mongolia),0
98,2009-7,蒙古(Mongolia),0
98,2009-8,蒙古(Mongolia),0
98,2009-9,蒙古(Mongolia),0
98,2009-10,蒙古(Mongolia),0
98,2009-11,蒙古(Mongolia),0
98,2009-12,蒙古(Mongolia),103
99,2010-1,蒙古(Mongolia),0
99,2010-2,蒙古(Mongolia),0
99,2010-3,蒙古(Mongolia),0
99,2010-4,蒙古(Mongolia),0
99,2010-5,蒙古(Mongolia),0
99,2010-6,蒙古(Mongolia),0
99,2010-7,蒙古(Mongolia),0
99,2010-8,蒙古(Mongolia),0
99,2010-9,蒙古(Mongolia),0
99,2010-10,蒙古(Mongolia),0
99,2010-11,蒙古(Mongolia),0
99,2010-12,蒙古(Mongolia),0
100,2011-1,蒙古(Mongolia),0
100,2011-2,蒙古(Mongolia),0
100,2011-3,蒙古(Mongolia),0
100,2011-4,蒙古(Mongolia),0
100,2011-5,蒙古(Mongolia),0
100,2011-6,蒙古(Mongolia),0
100,2011-7,蒙古(Mongolia),0
100,2011-8,蒙古(Mongolia),22
100,2011-9,蒙古(Mongolia),0
100,2011-10,蒙古(Mongolia),0
100,2011-11,蒙古(Mongolia),0
100,2011-12,蒙古(Mongolia),0
101,2012-1,蒙古(Mongolia),0
101,2012-2,蒙古(Mongolia),0
101,2012-3,蒙古(Mongolia),0
101,2012-4,蒙古(Mongolia),1
101,2012-5,蒙古(Mongolia),0
101,2012-6,蒙古(Mongolia),0
101,2012-7,蒙古(Mongolia),0
101,2012-8,蒙古(Mongolia),0
101,2012-9,蒙古(Mongolia),0
101,2012-10,蒙古(Mongolia),0
101,2012-11,蒙古(Mongolia),0
101,2012-12,蒙古(Mongolia),0
102,2013-1,蒙古(Mongolia),0
102,2013-2,蒙古(Mongolia),0
102,2013-3,蒙古(Mongolia),0
102,2013-4,蒙古(Mongolia),0
102,2013-5,蒙古(Mongolia),0
102,2013-6,蒙古(Mongolia),0
102,2013-7,蒙古(Mongolia),0
102,2013-8,蒙古(Mongolia),0
102,2013-9,蒙古(Mongolia),0
102,2013-10,蒙古(Mongolia),0
102,2013-11,蒙古(Mongolia),0
102,2013-12,蒙古(Mongolia),0
103,2014-1,蒙古(Mongolia),0
103,2014-2,蒙古(Mongolia),0
103,2014-3,蒙古(Mongolia),0
103,2014-4,蒙古(Mongolia),1
103,2014-5,蒙古(Mongolia),0
103,2014-6,蒙古(Mongolia),0
103,2014-7,蒙古(Mongolia),0
103,2014-8,蒙古(Mongolia),0
103,2014-9,蒙古(Mongolia),0
103,2014-10,蒙古(Mongolia),0
103,2014-11,蒙古(Mongolia),0
103,2014-12,蒙古(Mongolia),0
104,2015-1,蒙古(Mongolia),0
104,2015-2,蒙古(Mongolia),0
104,2015-3,蒙古(Mongolia),0
104,2015-4,蒙古(Mongolia),0
104,2015-5,蒙古(Mongolia),0
104,2015-6,蒙古(Mongolia),0
104,2015-7,蒙古(Mongolia),0
104,2015-8,蒙古(Mongolia),0
104,2015-9,蒙古(Mongolia),0
104,2015-10,蒙古(Mongolia),0
104,2015-11,蒙古(Mongolia),0
104,2015-12,蒙古(Mongolia),0
105,2016-1,蒙古(Mongolia),0
105,2016-2,蒙古(Mongolia),0
105,2016-3,蒙古(Mongolia),0
105,2016-4,蒙古(Mongolia),0
105,2016-5,蒙古(Mongolia),0
105,2016-6,蒙古(Mongolia),0
105,2016-7,蒙古(Mongolia),221
105,2016-8,蒙古(Mongolia),191
105,2016-9,蒙古(Mongolia),106
105,2016-10,蒙古(Mongolia),31
105,2016-11,蒙古(Mongolia),13
105,2016-12,蒙古(Mongolia),14
106,2017-1,蒙古(Mongolia),6
106,2017-2,蒙古(Mongolia),10
106,2017-3,蒙古(Mongolia),21
106,2017-4,蒙古(Mongolia),30
106,2017-5,蒙古(Mongolia),122
106,2017-6,蒙古(Mongolia),341
106,2017-7,蒙古(Mongolia),403
106,2017-8,蒙古(Mongolia),423
106,2017-9,蒙古(Mongolia),153
106,2017-10,蒙古(Mongolia),82
97,2008-1,東帝汶(Timor),1
97,2008-2,東帝汶(Timor),0
97,2008-3,東帝汶(Timor),76
97,2008-4,東帝汶(Timor),45
97,2008-5,東帝汶(Timor),0
97,2008-6,東帝汶(Timor),4
97,2008-7,東帝汶(Timor),403
97,2008-8,東帝汶(Timor),1
97,2008-9,東帝汶(Timor),383
97,2008-10,東帝汶(Timor),32
97,2008-11,東帝汶(Timor),0
97,2008-12,東帝汶(Timor),0
98,2009-1,東帝汶(Timor),291
98,2009-2,東帝汶(Timor),0
98,2009-3,東帝汶(Timor),64
98,2009-4,東帝汶(Timor),1
98,2009-5,東帝汶(Timor),0
98,2009-6,東帝汶(Timor),0
98,2009-7,東帝汶(Timor),0
98,2009-8,東帝汶(Timor),0
98,2009-9,東帝汶(Timor),0
98,2009-10,東帝汶(Timor),0
98,2009-11,東帝汶(Timor),0
98,2009-12,東帝汶(Timor),0
99,2010-1,東帝汶(Timor),0
99,2010-2,東帝汶(Timor),700
99,2010-3,東帝汶(Timor),0
99,2010-4,東帝汶(Timor),358
99,2010-5,東帝汶(Timor),646
99,2010-6,東帝汶(Timor),619
99,2010-7,東帝汶(Timor),0
99,2010-8,東帝汶(Timor),0
99,2010-9,東帝汶(Timor),0
99,2010-10,東帝汶(Timor),0
99,2010-11,東帝汶(Timor),0
99,2010-12,東帝汶(Timor),0
100,2011-1,東帝汶(Timor),0
100,2011-2,東帝汶(Timor),0
100,2011-3,東帝汶(Timor),0
100,2011-4,東帝汶(Timor),249
100,2011-5,東帝汶(Timor),0
100,2011-6,東帝汶(Timor),0
100,2011-7,東帝汶(Timor),0
100,2011-8,東帝汶(Timor),0
100,2011-9,東帝汶(Timor),0
100,2011-10,東帝汶(Timor),0
100,2011-11,東帝汶(Timor),0
100,2011-12,東帝汶(Timor),0
101,2012-1,東帝汶(Timor),0
101,2012-2,東帝汶(Timor),0
101,2012-3,東帝汶(Timor),3
101,2012-4,東帝汶(Timor),47
101,2012-5,東帝汶(Timor),0
101,2012-6,東帝汶(Timor),0
101,2012-7,東帝汶(Timor),0
101,2012-8,東帝汶(Timor),0
101,2012-9,東帝汶(Timor),0
101,2012-10,東帝汶(Timor),0
101,2012-11,東帝汶(Timor),0
101,2012-12,東帝汶(Timor),0
102,2013-1,東帝汶(Timor),0
102,2013-2,東帝汶(Timor),0
102,2013-3,東帝汶(Timor),0
102,2013-4,東帝汶(Timor),0
102,2013-5,東帝汶(Timor),0
102,2013-6,東帝汶(Timor),0
102,2013-7,東帝汶(Timor),0
102,2013-8,東帝汶(Timor),0
102,2013-9,東帝汶(Timor),0
102,2013-10,東帝汶(Timor),0
102,2013-11,東帝汶(Timor),0
102,2013-12,東帝汶(Timor),0
103,2014-1,東帝汶(Timor),0
103,2014-2,東帝汶(Timor),0
103,2014-3,東帝汶(Timor),0
103,2014-4,東帝汶(Timor),0
103,2014-5,東帝汶(Timor),0
103,2014-6,東帝汶(Timor),0
103,2014-7,東帝汶(Timor),0
103,2014-8,東帝汶(Timor),0
103,2014-9,東帝汶(Timor),0
103,2014-10,東帝汶(Timor),0
103,2014-11,東帝汶(Timor),0
103,2014-12,東帝汶(Timor),0
104,2015-1,東帝汶(Timor),0
104,2015-2,東帝汶(Timor),0
104,2015-3,東帝汶(Timor),0
104,2015-4,東帝汶(Timor),0
104,2015-5,東帝汶(Timor),0
104,2015-6,東帝汶(Timor),0
104,2015-7,東帝汶(Timor),0
104,2015-8,東帝汶(Timor),0
104,2015-9,東帝汶(Timor),0
104,2015-10,東帝汶(Timor),0
104,2015-11,東帝汶(Timor),0
104,2015-12,東帝汶(Timor),0
105,2016-1,東帝汶(Timor),0
105,2016-2,東帝汶(Timor),0
105,2016-3,東帝汶(Timor),0
105,2016-4,東帝汶(Timor),0
105,2016-5,東帝汶(Timor),0
105,2016-6,東帝汶(Timor),0
105,2016-7,東帝汶(Timor),0
105,2016-8,東帝汶(Timor),0
105,2016-9,東帝汶(Timor),0
105,2016-10,東帝汶(Timor),0
105,2016-11,東帝汶(Timor),0
105,2016-12,東帝汶(Timor),0
106,2017-1,東帝汶(Timor),0
106,2017-2,東帝汶(Timor),0
106,2017-3,東帝汶(Timor),0
106,2017-4,東帝汶(Timor),0
106,2017-5,東帝汶(Timor),0
106,2017-6,東帝汶(Timor),0
106,2017-7,東帝汶(Timor),0
106,2017-8,東帝汶(Timor),0
106,2017-9,東帝汶(Timor),0
106,2017-10,東帝汶(Timor),0
97,2008-1,索羅門群島(Solomon Islands),0
97,2008-2,索羅門群島(Solomon Islands),0
97,2008-3,索羅門群島(Solomon Islands),0
97,2008-4,索羅門群島(Solomon Islands),0
97,2008-5,索羅門群島(Solomon Islands),0
97,2008-6,索羅門群島(Solomon Islands),0
97,2008-7,索羅門群島(Solomon Islands),0
97,2008-8,索羅門群島(Solomon Islands),0
97,2008-9,索羅門群島(Solomon Islands),0
97,2008-10,索羅門群島(Solomon Islands),0
97,2008-11,索羅門群島(Solomon Islands),0
97,2008-12,索羅門群島(Solomon Islands),0
98,2009-1,索羅門群島(Solomon Islands),0
98,2009-2,索羅門群島(Solomon Islands),0
98,2009-3,索羅門群島(Solomon Islands),0
98,2009-4,索羅門群島(Solomon Islands),0
98,2009-5,索羅門群島(Solomon Islands),0
98,2009-6,索羅門群島(Solomon Islands),0
98,2009-7,索羅門群島(Solomon Islands),0
98,2009-8,索羅門群島(Solomon Islands),0
98,2009-9,索羅門群島(Solomon Islands),0
98,2009-10,索羅門群島(Solomon Islands),0
98,2009-11,索羅門群島(Solomon Islands),2
98,2009-12,索羅門群島(Solomon Islands),0
99,2010-1,索羅門群島(Solomon Islands),0
99,2010-2,索羅門群島(Solomon Islands),0
99,2010-3,索羅門群島(Solomon Islands),0
99,2010-4,索羅門群島(Solomon Islands),0
99,2010-5,索羅門群島(Solomon Islands),0
99,2010-6,索羅門群島(Solomon Islands),0
99,2010-7,索羅門群島(Solomon Islands),0
99,2010-8,索羅門群島(Solomon Islands),1
99,2010-9,索羅門群島(Solomon Islands),0
99,2010-10,索羅門群島(Solomon Islands),0
99,2010-11,索羅門群島(Solomon Islands),0
99,2010-12,索羅門群島(Solomon Islands),0
100,2011-1,索羅門群島(Solomon Islands),111
100,2011-2,索羅門群島(Solomon Islands),0
100,2011-3,索羅門群島(Solomon Islands),0
100,2011-4,索羅門群島(Solomon Islands),0
100,2011-5,索羅門群島(Solomon Islands),0
100,2011-6,索羅門群島(Solomon Islands),0
100,2011-7,索羅門群島(Solomon Islands),254
100,2011-8,索羅門群島(Solomon Islands),0
100,2011-9,索羅門群島(Solomon Islands),198
100,2011-10,索羅門群島(Solomon Islands),0
100,2011-11,索羅門群島(Solomon Islands),33
100,2011-12,索羅門群島(Solomon Islands),0
101,2012-1,索羅門群島(Solomon Islands),9
101,2012-2,索羅門群島(Solomon Islands),0
101,2012-3,索羅門群島(Solomon Islands),0
101,2012-4,索羅門群島(Solomon Islands),0
101,2012-5,索羅門群島(Solomon Islands),0
101,2012-6,索羅門群島(Solomon Islands),1
101,2012-7,索羅門群島(Solomon Islands),0
101,2012-8,索羅門群島(Solomon Islands),0
101,2012-9,索羅門群島(Solomon Islands),0
101,2012-10,索羅門群島(Solomon Islands),0
101,2012-11,索羅門群島(Solomon Islands),0
101,2012-12,索羅門群島(Solomon Islands),1
102,2013-1,索羅門群島(Solomon Islands),0
102,2013-2,索羅門群島(Solomon Islands),0
102,2013-3,索羅門群島(Solomon Islands),0
102,2013-4,索羅門群島(Solomon Islands),0
102,2013-5,索羅門群島(Solomon Islands),2
102,2013-6,索羅門群島(Solomon Islands),0
102,2013-7,索羅門群島(Solomon Islands),0
102,2013-8,索羅門群島(Solomon Islands),0
102,2013-9,索羅門群島(Solomon Islands),0
102,2013-10,索羅門群島(Solomon Islands),0
102,2013-11,索羅門群島(Solomon Islands),0
102,2013-12,索羅門群島(Solomon Islands),0
103,2014-1,索羅門群島(Solomon Islands),0
103,2014-2,索羅門群島(Solomon Islands),0
103,2014-3,索羅門群島(Solomon Islands),0
103,2014-4,索羅門群島(Solomon Islands),0
103,2014-5,索羅門群島(Solomon Islands),0
103,2014-6,索羅門群島(Solomon Islands),0
103,2014-7,索羅門群島(Solomon Islands),0
103,2014-8,索羅門群島(Solomon Islands),0
103,2014-9,索羅門群島(Solomon Islands),0
103,2014-10,索羅門群島(Solomon Islands),0
103,2014-11,索羅門群島(Solomon Islands),0
103,2014-12,索羅門群島(Solomon Islands),0
104,2015-1,索羅門群島(Solomon Islands),0
104,2015-2,索羅門群島(Solomon Islands),0
104,2015-3,索羅門群島(Solomon Islands),0
104,2015-4,索羅門群島(Solomon Islands),0
104,2015-5,索羅門群島(Solomon Islands),0
104,2015-6,索羅門群島(Solomon Islands),0
104,2015-7,索羅門群島(Solomon Islands),0
104,2015-8,索羅門群島(Solomon Islands),0
