Y_M,Country,Cases,YMD
2010-2,Ethiopia,2,2010-02-01
2010-2,Fiji,0,2010-02-01
2010-2,Finland,0,2010-02-01
2010-2,France,58,2010-02-01
2010-2,French Guiana,7,2010-02-01
2010-2,Gambia,0,2010-02-01
2010-2,Georgia,16,2010-02-01
2010-2,Germany,0,2010-02-01
2010-2,Ghana,16,2010-02-01
2010-2,Greece,277,2010-02-01
2010-2,Guadeloupe,3,2010-02-01
2010-2,Guatemala,1,2010-02-01
2010-2,Guinea,0,2010-02-01
2010-2,Guinea-Bissau,0,2010-02-01
2010-2,Honduras,29,2010-02-01
2010-2,Hungary,0,2010-02-01
2010-2,Iceland,0,2010-02-01
2010-2,India,457,2010-02-01
2010-2,Indonesia,0,2010-02-01
2010-2,Iran (Islamic Republic of),10,2010-02-01
2010-2,Iraq,0,2010-02-01
2010-2,Ireland,5,2010-02-01
2010-2,Israel,25,2010-02-01
2010-2,Italy,14,2010-02-01
2010-2,Jamaica,2,2010-02-01
2010-2,Japan,1022,2010-02-01
2010-2,Jordan,0,2010-02-01
2010-2,Kazakhstan,0,2010-02-01
2010-2,Kenya,7,2010-02-01
2010-2,Kyrgyzstan,0,2010-02-01
2010-2,Lao People's Democratic Republic,0,2010-02-01
2010-2,Latvia,33,2010-02-01
2010-2,Lithuania,0,2010-02-01
2010-2,Luxembourg,0,2010-02-01
2010-2,Madagascar,21,2010-02-01
2010-2,Malaysia,6,2010-02-01
2010-2,Mali,19,2010-02-01
2010-2,Malta,0,2010-02-01
2010-2,Martinique,0,2010-02-01
2010-2,Mauritania,0,2010-02-01
2010-2,Mauritius,0,2010-02-01
2010-2,Mexico,851,2010-02-01
2010-2,Mongolia,54,2010-02-01
2010-2,Morocco,0,2010-02-01
2010-2,Mozambique,0,2010-02-01
2010-2,Netherlands,1,2010-02-01
2010-2,New Caledonia,0,2010-02-01
2010-2,New Zealand,0,2010-02-01
2010-2,Nicaragua,3,2010-02-01
2010-2,Niger,23,2010-02-01
2010-2,Nigeria,20,2010-02-01
2010-2,Norway,8,2010-02-01
2010-2,Oman,79,2010-02-01
2010-2,Pakistan,6,2010-02-01
2010-2,Panama,0,2010-02-01
2010-2,Paraguay,0,2010-02-01
2010-2,Peru,60,2010-02-01
2010-2,Philippines,39,2010-02-01
2010-2,Poland,12,2010-02-01
2010-2,Portugal,23,2010-02-01
2010-2,Republic of Korea,193,2010-02-01
2010-2,Republic of Moldova,38,2010-02-01
2010-2,Romania,51,2010-02-01
2010-2,Russian Federation,272,2010-02-01
2010-2,Rwanda,28,2010-02-01
2010-2,Senegal,296,2010-02-01
2010-2,Serbia,5,2010-02-01
2010-2,Sierra Leone,0,2010-02-01
2010-2,Singapore,120,2010-02-01
2010-2,Slovakia,1,2010-02-01
2010-2,Slovenia,4,2010-02-01
2010-2,South Africa,0,2010-02-01
2010-2,Spain,5,2010-02-01
2010-2,Sri Lanka,2,2010-02-01
2010-2,Sudan,0,2010-02-01
2010-2,Suriname,0,2010-02-01
2010-2,Sweden,9,2010-02-01
2010-2,Switzerland,3,2010-02-01
2010-2,Thailand,266,2010-02-01
2010-2,The former Yugoslav Republic of Macedonia,0,2010-02-01
2010-2,Togo,0,2010-02-01
2010-2,Tunisia,6,2010-02-01
2010-2,Turkey,7,2010-02-01
2010-2,Uganda,1,2010-02-01
2010-2,Ukraine,319,2010-02-01
2010-2,United Kingdom of Great Britain and Northern Ireland,41,2010-02-01
2010-2,United Republic of Tanzania,12,2010-02-01
2010-2,United States of America,1104,2010-02-01
2010-2,Uruguay,0,2010-02-01
2010-2,Viet Nam,13,2010-02-01
2010-2,Zambia,0,2010-02-01
2010-3,Afghanistan,0,2010-03-01
2010-3,Albania,0,2010-03-01
2010-3,Algeria,0,2010-03-01
2010-3,Angola,0,2010-03-01
2010-3,Argentina,3,2010-03-01
2010-3,Armenia,0,2010-03-01
2010-3,Australia,3,2010-03-01
2010-3,Austria,0,2010-03-01
2010-3,Azerbaijan,0,2010-03-01
2010-3,Bangladesh,21,2010-03-01
2010-3,Belarus,0,2010-03-01
2010-3,Belgium,2,2010-03-01
2010-3,Bolivia,5,2010-03-01
2010-3,Bosnia and Herzegovina,0,2010-03-01
2010-3,Brazil,320,2010-03-01
2010-3,Bulgaria,0,2010-03-01
2010-3,Burkina Faso,0,2010-03-01
2010-3,C�te d'Ivoire,27,2010-03-01
2010-3,Cambodia,10,2010-03-01
2010-3,Cameroon,14,2010-03-01
2010-3,Canada,19,2010-03-01
2010-3,Cape Verde,0,2010-03-01
2010-3,Central African Republic,0,2010-03-01
2010-3,Chile,11,2010-03-01
2010-3,China,807,2010-03-01
2010-3,Colombia,22,2010-03-01
2010-3,Costa Rica,70,2010-03-01
2010-3,Croatia,1,2010-03-01
2010-3,Cuba,142,2010-03-01
2010-3,Czech Republic,1,2010-03-01
2010-3,Democratic Republic of the Congo,2,2010-03-01
2010-3,Denmark,6,2010-03-01
2010-3,Dominican Republic,0,2010-03-01
2010-3,Ecuador,76,2010-03-01
2010-3,Egypt,23,2010-03-01
2010-3,El Salvador,0,2010-03-01
2010-3,Estonia,3,2010-03-01
2010-3,Ethiopia,1,2010-03-01
2010-3,Fiji,0,2010-03-01
2010-3,Finland,0,2010-03-01
2010-3,France,14,2010-03-01
2010-3,French Guiana,4,2010-03-01
2010-3,Gambia,0,2010-03-01
2010-3,Georgia,1,2010-03-01
2010-3,Germany,17,2010-03-01
2010-3,Ghana,411,2010-03-01
2010-3,Greece,66,2010-03-01
2010-3,Guadeloupe,0,2010-03-01
2010-3,Guatemala,9,2010-03-01
2010-3,Guinea,2,2010-03-01
2010-3,Guinea-Bissau,0,2010-03-01
2010-3,Honduras,90,2010-03-01
2010-3,Hungary,30,2010-03-01
2010-3,Iceland,0,2010-03-01
2010-3,India,397,2010-03-01
2010-3,Indonesia,5,2010-03-01
2010-3,Iran (Islamic Republic of),5,2010-03-01
2010-3,Iraq,0,2010-03-01
2010-3,Ireland,1,2010-03-01
2010-3,Israel,7,2010-03-01
2010-3,Italy,1,2010-03-01
2010-3,Jamaica,0,2010-03-01
2010-3,Japan,258,2010-03-01
2010-3,Jordan,0,2010-03-01
2010-3,Kazakhstan,0,2010-03-01
2010-3,Kenya,16,2010-03-01
2010-3,Kyrgyzstan,0,2010-03-01
2010-3,Lao People's Democratic Republic,0,2010-03-01
2010-3,Latvia,3,2010-03-01
2010-3,Lithuania,0,2010-03-01
2010-3,Luxembourg,4,2010-03-01
2010-3,Madagascar,1,2010-03-01
2010-3,Malaysia,12,2010-03-01
2010-3,Mali,2,2010-03-01
2010-3,Malta,0,2010-03-01
2010-3,Martinique,0,2010-03-01
2010-3,Mauritania,0,2010-03-01
2010-3,Mauritius,0,2010-03-01
2010-3,Mexico,740,2010-03-01
2010-3,Mongolia,0,2010-03-01
2010-3,Morocco,0,2010-03-01
2010-3,Mozambique,0,2010-03-01
2010-3,Netherlands,1,2010-03-01
2010-3,New Caledonia,0,2010-03-01
2010-3,New Zealand,0,2010-03-01
2010-3,Nicaragua,6,2010-03-01
2010-3,Niger,26,2010-03-01
2010-3,Nigeria,25,2010-03-01
2010-3,Norway,2,2010-03-01
2010-3,Oman,7,2010-03-01
2010-3,Pakistan,4,2010-03-01
2010-3,Panama,0,2010-03-01
2010-3,Paraguay,0,2010-03-01
2010-3,Peru,29,2010-03-01
2010-3,Philippines,20,2010-03-01
2010-3,Poland,1,2010-03-01
2010-3,Portugal,156,2010-03-01
2010-3,Republic of Korea,73,2010-03-01
2010-3,Republic of Moldova,2,2010-03-01
2010-3,Romania,4,2010-03-01
2010-3,Russian Federation,102,2010-03-01
2010-3,Rwanda,122,2010-03-01
2010-3,Senegal,63,2010-03-01
2010-3,Serbia,3,2010-03-01
2010-3,Sierra Leone,0,2010-03-01
2010-3,Singapore,89,2010-03-01
2010-3,Slovakia,12,2010-03-01
2010-3,Slovenia,0,2010-03-01
2010-3,South Africa,0,2010-03-01
2010-3,Spain,15,2010-03-01
2010-3,Sri Lanka,1,2010-03-01
2010-3,Sudan,0,2010-03-01
2010-3,Suriname,0,2010-03-01
2010-3,Sweden,2,2010-03-01
2010-3,Switzerland,1,2010-03-01
2010-3,Thailand,123,2010-03-01
2010-3,The former Yugoslav Republic of Macedonia,0,2010-03-01
2010-3,Togo,0,2010-03-01
2010-3,Tunisia,0,2010-03-01
2010-3,Turkey,0,2010-03-01
2010-3,Uganda,1,2010-03-01
2010-3,Ukraine,1,2010-03-01
2010-3,United Kingdom of Great Britain and Northern Ireland,17,2010-03-01
2010-3,United Republic of Tanzania,20,2010-03-01
2010-3,United States of America,1301,2010-03-01
2010-3,Uruguay,0,2010-03-01
2010-3,Viet Nam,7,2010-03-01
2010-3,Zambia,9,2010-03-01
2010-4,Afghanistan,0,2010-04-01
2010-4,Albania,0,2010-04-01
2010-4,Algeria,0,2010-04-01
2010-4,Angola,2,2010-04-01
2010-4,Argentina,1,2010-04-01
2010-4,Armenia,0,2010-04-01
2010-4,Australia,4,2010-04-01
2010-4,Austria,0,2010-04-01
2010-4,Azerbaijan,0,2010-04-01
2010-4,Bangladesh,33,2010-04-01
2010-4,Belarus,0,2010-04-01
2010-4,Belgium,0,2010-04-01
2010-4,Bolivia,1,2010-04-01
2010-4,Bosnia and Herzegovina,0,2010-04-01
2010-4,Brazil,100,2010-04-01
2010-4,Bulgaria,0,2010-04-01
2010-4,Burkina Faso,0,2010-04-01
2010-4,C�te d'Ivoire,4,2010-04-01
2010-4,Cambodia,0,2010-04-01
2010-4,Cameroon,6,2010-04-01
2010-4,Canada,9,2010-04-01
2010-4,Cape Verde,0,2010-04-01
2010-4,Central African Republic,0,2010-04-01
2010-4,Chile,14,2010-04-01
2010-4,China,174,2010-04-01
2010-4,Colombia,22,2010-04-01
2010-4,Costa Rica,54,2010-04-01
2010-4,Croatia,0,2010-04-01
2010-4,Cuba,298,2010-04-01
2010-4,Czech Republic,0,2010-04-01
2010-4,Democratic Republic of the Congo,0,2010-04-01
2010-4,Denmark,0,2010-04-01
2010-4,Dominican Republic,0,2010-04-01
2010-4,Ecuador,11,2010-04-01
2010-4,Egypt,9,2010-04-01
2010-4,El Salvador,2,2010-04-01
2010-4,Estonia,3,2010-04-01
2010-4,Ethiopia,0,2010-04-01
2010-4,Fiji,0,2010-04-01
2010-4,Finland,0,2010-04-01
2010-4,France,2,2010-04-01
2010-4,French Guiana,2,2010-04-01
2010-4,Gambia,0,2010-04-01
2010-4,Georgia,1,2010-04-01
2010-4,Germany,1,2010-04-01
2010-4,Ghana,256,2010-04-01
2010-4,Greece,2,2010-04-01
2010-4,Guadeloupe,0,2010-04-01
2010-4,Guatemala,29,2010-04-01
2010-4,Guinea,0,2010-04-01
2010-4,Guinea-Bissau,0,2010-04-01
2010-4,Honduras,29,2010-04-01
2010-4,Hungary,5,2010-04-01
2010-4,Iceland,0,2010-04-01
2010-4,India,211,2010-04-01
2010-4,Indonesia,7,2010-04-01
2010-4,Iran (Islamic Republic of),0,2010-04-01
2010-4,Iraq,0,2010-04-01
2010-4,Ireland,1,2010-04-01
2010-4,Israel,0,2010-04-01
2010-4,Italy,0,2010-04-01
2010-4,Jamaica,0,2010-04-01
2010-4,Japan,69,2010-04-01
2010-4,Jordan,0,2010-04-01
2010-4,Kazakhstan,0,2010-04-01
2010-4,Kenya,3,2010-04-01
2010-4,Kyrgyzstan,0,2010-04-01
2010-4,Lao People's Democratic Republic,0,2010-04-01
2010-4,Latvia,0,2010-04-01
2010-4,Lithuania,0,2010-04-01
2010-4,Luxembourg,2,2010-04-01
2010-4,Madagascar,0,2010-04-01
2010-4,Malaysia,34,2010-04-01
2010-4,Mali,0,2010-04-01
2010-4,Malta,0,2010-04-01
2010-4,Martinique,0,2010-04-01
2010-4,Mauritania,0,2010-04-01
2010-4,Mauritius,0,2010-04-01
2010-4,Mexico,84,2010-04-01
2010-4,Mongolia,0,2010-04-01
2010-4,Morocco,0,2010-04-01
2010-4,Mozambique,0,2010-04-01
2010-4,Netherlands,0,2010-04-01
2010-4,New Caledonia,0,2010-04-01
2010-4,New Zealand,0,2010-04-01
2010-4,Nicaragua,0,2010-04-01
2010-4,Niger,1,2010-04-01
2010-4,Nigeria,2,2010-04-01
2010-4,Norway,1,2010-04-01
2010-4,Oman,14,2010-04-01
2010-4,Pakistan,0,2010-04-01
2010-4,Panama,0,2010-04-01
2010-4,Paraguay,0,2010-04-01
2010-4,Peru,11,2010-04-01
2010-4,Philippines,11,2010-04-01
2010-4,Poland,0,2010-04-01
2010-4,Portugal,1,2010-04-01
2010-4,Republic of Korea,55,2010-04-01
2010-4,Republic of Moldova,0,2010-04-01
2010-4,Romania,1,2010-04-01
2010-4,Russian Federation,19,2010-04-01
2010-4,Rwanda,11,2010-04-01
2010-4,Senegal,17,2010-04-01
2010-4,Serbia,1,2010-04-01
2010-4,Sierra Leone,0,2010-04-01
2010-4,Singapore,312,2010-04-01
2010-4,Slovakia,4,2010-04-01
2010-4,Slovenia,0,2010-04-01
2010-4,South Africa,0,2010-04-01
2010-4,Spain,7,2010-04-01
2010-4,Sri Lanka,0,2010-04-01
2010-4,Sudan,0,2010-04-01
2010-4,Suriname,0,2010-04-01
2010-4,Sweden,1,2010-04-01
2010-4,Switzerland,0,2010-04-01
2010-4,Thailand,8,2010-04-01
2010-4,The former Yugoslav Republic of Macedonia,0,2010-04-01
2010-4,Togo,1,2010-04-01
2010-4,Tunisia,0,2010-04-01
2010-4,Turkey,0,2010-04-01
2010-4,Uganda,1,2010-04-01
2010-4,Ukraine,1,2010-04-01
2010-4,United Kingdom of Great Britain and Northern Ireland,5,2010-04-01
2010-4,United Republic of Tanzania,8,2010-04-01
2010-4,United States of America,185,2010-04-01
2010-4,Uruguay,0,2010-04-01
2010-4,Viet Nam,1,2010-04-01
2010-4,Zambia,1,2010-04-01
2010-5,Afghanistan,0,2010-05-01
2010-5,Albania,0,2010-05-01
2010-5,Algeria,1,2010-05-01
2010-5,Angola,3,2010-05-01
2010-5,Argentina,10,2010-05-01
2010-5,Armenia,0,2010-05-01
2010-5,Australia,5,2010-05-01
2010-5,Austria,0,2010-05-01
2010-5,Azerbaijan,0,2010-05-01
2010-5,Bangladesh,37,2010-05-01
2010-5,Belarus,0,2010-05-01
2010-5,Belgium,0,2010-05-01
2010-5,Bolivia,0,2010-05-01
2010-5,Bosnia and Herzegovina,0,2010-05-01
2010-5,Brazil,41,2010-05-01
2010-5,Bulgaria,0,2010-05-01
2010-5,Burkina Faso,0,2010-05-01
2010-5,C�te d'Ivoire,3,2010-05-01
2010-5,Cambodia,0,2010-05-01
2010-5,Cameroon,0,2010-05-01
2010-5,Canada,3,2010-05-01
2010-5,Cape Verde,0,2010-05-01
2010-5,Central African Republic,0,2010-05-01
2010-5,Chile,45,2010-05-01
2010-5,China,168,2010-05-01
2010-5,Colombia,62,2010-05-01
2010-5,Costa Rica,114,2010-05-01
2010-5,Croatia,0,2010-05-01
2010-5,Cuba,231,2010-05-01
2010-5,Czech Republic,1,2010-05-01
2010-5,Democratic Republic of the Congo,0,2010-05-01
2010-5,Denmark,0,2010-05-01
2010-5,Dominican Republic,0,2010-05-01
2010-5,Ecuador,11,2010-05-01
2010-5,Egypt,15,2010-05-01
2010-5,El Salvador,1,2010-05-01
2010-5,Estonia,1,2010-05-01
2010-5,Ethiopia,0,2010-05-01
2010-5,Fiji,0,2010-05-01
2010-5,Finland,0,2010-05-01
2010-5,France,0,2010-05-01
2010-5,French Guiana,3,2010-05-01
2010-5,Gambia,0,2010-05-01
2010-5,Georgia,0,2010-05-01
2010-5,Germany,0,2010-05-01
2010-5,Ghana,73,2010-05-01
2010-5,Greece,0,2010-05-01
2010-5,Guadeloupe,0,2010-05-01
2010-5,Guatemala,8,2010-05-01
2010-5,Guinea,0,2010-05-01
2010-5,Guinea-Bissau,0,2010-05-01
2010-5,Honduras,7,2010-05-01
2010-5,Hungary,4,2010-05-01
2010-5,Iceland,0,2010-05-01
2010-5,India,124,2010-05-01
2010-5,Indonesia,7,2010-05-01
2010-5,Iran (Islamic Republic of),0,2010-05-01
2010-5,Iraq,0,2010-05-01
2010-5,Ireland,0,2010-05-01
2010-5,Israel,0,2010-05-01
2010-5,Italy,0,2010-05-01
2010-5,Jamaica,0,2010-05-01
2010-5,Japan,64,2010-05-01
2010-5,Jordan,0,2010-05-01
2010-5,Kazakhstan,0,2010-05-01
2010-5,Kenya,0,2010-05-01
2010-5,Kyrgyzstan,0,2010-05-01
2010-5,Lao People's Democratic Republic,0,2010-05-01
2010-5,Latvia,0,2010-05-01
2010-5,Lithuania,0,2010-05-01
2010-5,Luxembourg,1,2010-05-01
2010-5,Madagascar,0,2010-05-01
2010-5,Malaysia,8,2010-05-01
2010-5,Mali,0,2010-05-01
2010-5,Malta,0,2010-05-01
2010-5,Martinique,0,2010-05-01
2010-5,Mauritania,0,2010-05-01
2010-5,Mauritius,0,2010-05-01
2010-5,Mexico,24,2010-05-01
2010-5,Mongolia,0,2010-05-01
2010-5,Morocco,0,2010-05-01
2010-5,Mozambique,0,2010-05-01
2010-5,Netherlands,1,2010-05-01
2010-5,New Caledonia,0,2010-05-01
2010-5,New Zealand,0,2010-05-01
2010-5,Nicaragua,0,2010-05-01
2010-5,Niger,0,2010-05-01
2010-5,Nigeria,0,2010-05-01
2010-5,Norway,0,2010-05-01
2010-5,Oman,0,2010-05-01
2010-5,Pakistan,0,2010-05-01
2010-5,Panama,0,2010-05-01
2010-5,Paraguay,6,2010-05-01
2010-5,Peru,38,2010-05-01
2010-5,Philippines,26,2010-05-01
2010-5,Poland,1,2010-05-01
2010-5,Portugal,0,2010-05-01
2010-5,Republic of Korea,26,2010-05-01
2010-5,Republic of Moldova,0,2010-05-01
2010-5,Romania,0,2010-05-01
2010-5,Russian Federation,2,2010-05-01
2010-5,Rwanda,2,2010-05-01
2010-5,Senegal,3,2010-05-01
2010-5,Serbia,0,2010-05-01
2010-5,Sierra Leone,0,2010-05-01
2010-5,Singapore,606,2010-05-01
2010-5,Slovakia,0,2010-05-01
2010-5,Slovenia,0,2010-05-01
2010-5,South Africa,0,2010-05-01
2010-5,Spain,3,2010-05-01
2010-5,Sri Lanka,0,2010-05-01
2010-5,Sudan,0,2010-05-01
2010-5,Suriname,0,2010-05-01
2010-5,Sweden,1,2010-05-01
2010-5,Switzerland,0,2010-05-01
2010-5,Thailand,12,2010-05-01
2010-5,The former Yugoslav Republic of Macedonia,0,2010-05-01
2010-5,Togo,6,2010-05-01
2010-5,Tunisia,0,2010-05-01
2010-5,Turkey,0,2010-05-01
2010-5,Uganda,0,2010-05-01
2010-5,Ukraine,0,2010-05-01
2010-5,United Kingdom of Great Britain and Northern Ireland,2,2010-05-01
2010-5,United Republic of Tanzania,4,2010-05-01
2010-5,United States of America,36,2010-05-01
2010-5,Uruguay,0,2010-05-01
2010-5,Viet Nam,0,2010-05-01
2010-5,Zambia,0,2010-05-01
2010-6,Afghanistan,1,2010-06-01
2010-6,Albania,0,2010-06-01
2010-6,Algeria,0,2010-06-01
2010-6,Angola,0,2010-06-01
2010-6,Argentina,1,2010-06-01
2010-6,Armenia,0,2010-06-01
2010-6,Australia,25,2010-06-01
2010-6,Austria,0,2010-06-01
2010-6,Azerbaijan,0,2010-06-01
2010-6,Bangladesh,27,2010-06-01
2010-6,Belarus,0,2010-06-01
2010-6,Belgium,0,2010-06-01
2010-6,Bolivia,3,2010-06-01
2010-6,Bosnia and Herzegovina,0,2010-06-01
2010-6,Brazil,43,2010-06-01
2010-6,Bulgaria,0,2010-06-01
2010-6,Burkina Faso,0,2010-06-01
2010-6,C�te d'Ivoire,3,2010-06-01
2010-6,Cambodia,14,2010-06-01
2010-6,Cameroon,2,2010-06-01
2010-6,Canada,7,2010-06-01
2010-6,Cape Verde,0,2010-06-01
2010-6,Central African Republic,0,2010-06-01
2010-6,Chile,88,2010-06-01
2010-6,China,102,2010-06-01
2010-6,Colombia,102,2010-06-01
2010-6,Costa Rica,203,2010-06-01
2010-6,Croatia,0,2010-06-01
2010-6,Cuba,69,2010-06-01
2010-6,Czech Republic,0,2010-06-01
2010-6,Democratic Republic of the Congo,0,2010-06-01
2010-6,Denmark,0,2010-06-01
2010-6,Dominican Republic,0,2010-06-01
2010-6,Ecuador,10,2010-06-01
2010-6,Egypt,8,2010-06-01
2010-6,El Salvador,5,2010-06-01
2010-6,Estonia,1,2010-06-01
2010-6,Ethiopia,0,2010-06-01
2010-6,Fiji,1,2010-06-01
2010-6,Finland,0,2010-06-01
2010-6,France,0,2010-06-01
2010-6,French Guiana,2,2010-06-01
2010-6,Gambia,0,2010-06-01
2010-6,Georgia,0,2010-06-01
2010-6,Germany,1,2010-06-01
2010-6,Ghana,94,2010-06-01
2010-6,Greece,0,2010-06-01
2010-6,Guadeloupe,0,2010-06-01
2010-6,Guatemala,7,2010-06-01
2010-6,Guinea,0,2010-06-01
2010-6,Guinea-Bissau,0,2010-06-01
2010-6,Honduras,5,2010-06-01
2010-6,Hungary,4,2010-06-01
2010-6,Iceland,0,2010-06-01
2010-6,India,120,2010-06-01
2010-6,Indonesia,2,2010-06-01
2010-6,Iran (Islamic Republic of),0,2010-06-01
2010-6,Iraq,0,2010-06-01
2010-6,Ireland,0,2010-06-01
2010-6,Israel,0,2010-06-01
2010-6,Italy,2,2010-06-01
2010-6,Jamaica,0,2010-06-01
2010-6,Japan,24,2010-06-01
2010-6,Jordan,0,2010-06-01
2010-6,Kazakhstan,0,2010-06-01
2010-6,Kenya,11,2010-06-01
2010-6,Kyrgyzstan,0,2010-06-01
2010-6,Lao People's Democratic Republic,0,2010-06-01
2010-6,Latvia,0,2010-06-01
2010-6,Lithuania,0,2010-06-01
2010-6,Luxembourg,0,2010-06-01
2010-6,Madagascar,0,2010-06-01
2010-6,Malaysia,2,2010-06-01
2010-6,Mali,0,2010-06-01
2010-6,Malta,0,2010-06-01
2010-6,Martinique,0,2010-06-01
2010-6,Mauritania,0,2010-06-01
2010-6,Mauritius,0,2010-06-01
2010-6,Mexico,4,2010-06-01
2010-6,Mongolia,0,2010-06-01
2010-6,Morocco,0,2010-06-01
2010-6,Mozambique,0,2010-06-01
2010-6,Netherlands,0,2010-06-01
2010-6,New Caledonia,0,2010-06-01
2010-6,New Zealand,5,2010-06-01
2010-6,Nicaragua,0,2010-06-01
2010-6,Niger,0,2010-06-01
2010-6,Nigeria,0,2010-06-01
2010-6,Norway,1,2010-06-01
2010-6,Oman,0,2010-06-01
2010-6,Pakistan,0,2010-06-01
2010-6,Panama,6,2010-06-01
2010-6,Paraguay,12,2010-06-01
2010-6,Peru,174,2010-06-01
2010-6,Philippines,63,2010-06-01
2010-6,Poland,0,2010-06-01
2010-6,Portugal,0,2010-06-01
2010-6,Republic of Korea,1,2010-06-01
2010-6,Republic of Moldova,0,2010-06-01
2010-6,Romania,0,2010-06-01
2010-6,Russian Federation,1,2010-06-01
2010-6,Rwanda,0,2010-06-01
2010-6,Senegal,0,2010-06-01
2010-6,Serbia,0,2010-06-01
2010-6,Sierra Leone,0,2010-06-01
2010-6,Singapore,141,2010-06-01
2010-6,Slovakia,0,2010-06-01
2010-6,Slovenia,0,2010-06-01
2010-6,South Africa,3,2010-06-01
2010-6,Spain,0,2010-06-01
2010-6,Sri Lanka,0,2010-06-01
2010-6,Sudan,0,2010-06-01
2010-6,Suriname,0,2010-06-01
2010-6,Sweden,0,2010-06-01
2010-6,Switzerland,0,2010-06-01
2010-6,Thailand,19,2010-06-01
2010-6,The former Yugoslav Republic of Macedonia,0,2010-06-01
2010-6,Togo,0,2010-06-01
2010-6,Tunisia,0,2010-06-01
2010-6,Turkey,0,2010-06-01
2010-6,Uganda,0,2010-06-01
2010-6,Ukraine,0,2010-06-01
2010-6,United Kingdom of Great Britain and Northern Ireland,0,2010-06-01
2010-6,United Republic of Tanzania,0,2010-06-01
2010-6,United States of America,6,2010-06-01
2010-6,Uruguay,0,2010-06-01
2010-6,Viet Nam,1,2010-06-01
2010-6,Zambia,0,2010-06-01
2010-7,Afghanistan,0,2010-07-01
2010-7,Albania,0,2010-07-01
2010-7,Algeria,0,2010-07-01
2010-7,Angola,0,2010-07-01
2010-7,Argentina,6,2010-07-01
2010-7,Armenia,0,2010-07-01
2010-7,Australia,66,2010-07-01
2010-7,Austria,0,2010-07-01
2010-7,Azerbaijan,0,2010-07-01
2010-7,Bangladesh,43,2010-07-01
2010-7,Belarus,0,2010-07-01
2010-7,Belgium,0,2010-07-01
2010-7,Bolivia,115,2010-07-01
2010-7,Bosnia and Herzegovina,0,2010-07-01
2010-7,Brazil,15,2010-07-01
2010-7,Bulgaria,0,2010-07-01
2010-7,Burkina Faso,0,2010-07-01
2010-7,C�te d'Ivoire,1,2010-07-01
2010-7,Cambodia,66,2010-07-01
2010-7,Cameroon,0,2010-07-01
2010-7,Canada,1,2010-07-01
2010-7,Cape Verde,0,2010-07-01
2010-7,Central African Republic,1,2010-07-01
2010-7,Chile,154,2010-07-01
2010-7,China,258,2010-07-01
2010-7,Colombia,73,2010-07-01
2010-7,Costa Rica,78,2010-07-01
2010-7,Croatia,0,2010-07-01
2010-7,Cuba,30,2010-07-01
2010-7,Czech Republic,0,2010-07-01
2010-7,Democratic Republic of the Congo,0,2010-07-01
2010-7,Denmark,0,2010-07-01
2010-7,Dominican Republic,0,2010-07-01
2010-7,Ecuador,0,2010-07-01
2010-7,Egypt,2,2010-07-01
2010-7,El Salvador,8,2010-07-01
2010-7,Estonia,0,2010-07-01
2010-7,Ethiopia,0,2010-07-01
2010-7,Fiji,0,2010-07-01
2010-7,Finland,0,2010-07-01
2010-7,France,0,2010-07-01
2010-7,French Guiana,0,2010-07-01
2010-7,Gambia,0,2010-07-01
2010-7,Georgia,0,2010-07-01
2010-7,Germany,0,2010-07-01
2010-7,Ghana,64,2010-07-01
2010-7,Greece,0,2010-07-01
2010-7,Guadeloupe,0,2010-07-01
2010-7,Guatemala,4,2010-07-01
2010-7,Guinea,4,2010-07-01
2010-7,Guinea-Bissau,0,2010-07-01
2010-7,Honduras,4,2010-07-01
2010-7,Hungary,0,2010-07-01
2010-7,Iceland,0,2010-07-01
2010-7,India,740,2010-07-01
2010-7,Indonesia,2,2010-07-01
2010-7,Iran (Islamic Republic of),0,2010-07-01
2010-7,Iraq,1,2010-07-01
2010-7,Ireland,0,2010-07-01
2010-7,Israel,0,2010-07-01
2010-7,Italy,0,2010-07-01
2010-7,Jamaica,0,2010-07-01
2010-7,Japan,23,2010-07-01
2010-7,Jordan,0,2010-07-01
2010-7,Kazakhstan,0,2010-07-01
2010-7,Kenya,30,2010-07-01
2010-7,Kyrgyzstan,0,2010-07-01
2010-7,Lao People's Democratic Republic,0,2010-07-01
2010-7,Latvia,0,2010-07-01
2010-7,Lithuania,0,2010-07-01
2010-7,Luxembourg,0,2010-07-01
2010-7,Madagascar,4,2010-07-01
2010-7,Malaysia,10,2010-07-01
2010-7,Mali,0,2010-07-01
2010-7,Malta,0,2010-07-01
2010-7,Martinique,0,2010-07-01
2010-7,Mauritania,0,2010-07-01
2010-7,Mauritius,16,2010-07-01
2010-7,Mexico,5,2010-07-01
2010-7,Mongolia,0,2010-07-01
2010-7,Morocco,0,2010-07-01
2010-7,Mozambique,0,2010-07-01
2010-7,Netherlands,0,2010-07-01
2010-7,New Caledonia,0,2010-07-01
2010-7,New Zealand,26,2010-07-01
2010-7,Nicaragua,0,2010-07-01
2010-7,Niger,0,2010-07-01
2010-7,Nigeria,1,2010-07-01
2010-7,Norway,2,2010-07-01
2010-7,Oman,9,2010-07-01
2010-7,Pakistan,0,2010-07-01
2010-7,Panama,0,2010-07-01
2010-7,Paraguay,19,2010-07-01
2010-7,Peru,105,2010-07-01
2010-7,Philippines,170,2010-07-01
