T_Y,Y_M,Ch_Country,Country,Cases,YMD
103,2014-4,日本,Japan,270335,2014-04-01
103,2014-5,日本,Japan,294242,2014-05-01
103,2014-6,日本,Japan,271059,2014-06-01
103,2014-7,日本,Japan,297662,2014-07-01
103,2014-8,日本,Japan,247161,2014-08-01
103,2014-9,日本,Japan,231246,2014-09-01
103,2014-10,日本,Japan,270304,2014-10-01
103,2014-11,日本,Japan,241429,2014-11-01
103,2014-12,日本,Japan,216492,2014-12-01
104,2015-1,日本,Japan,225116,2015-01-01
104,2015-2,日本,Japan,283635,2015-02-01
104,2015-3,日本,Japan,285122,2015-03-01
104,2015-4,日本,Japan,346365,2015-04-01
104,2015-5,日本,Japan,352263,2015-05-01
104,2015-6,日本,Japan,356669,2015-06-01
104,2015-7,日本,Japan,374662,2015-07-01
104,2015-8,日本,Japan,326325,2015-08-01
104,2015-9,日本,Japan,313415,2015-09-01
104,2015-10,日本,Japan,351495,2015-10-01
104,2015-11,日本,Japan,307177,2015-11-01
104,2015-12,日本,Japan,275635,2015-12-01
105,2016-1,日本,Japan,331876,2016-01-01
105,2016-2,日本,Japan,359908,2016-02-01
105,2016-3,日本,Japan,341162,2016-03-01
105,2016-4,日本,Japan,394630,2016-04-01
105,2016-5,日本,Japan,391554,2016-05-01
105,2016-6,日本,Japan,410889,2016-06-01
105,2016-7,日本,Japan,409644,2016-07-01
105,2016-8,日本,Japan,345359,2016-08-01
105,2016-9,日本,Japan,354621,2016-09-01
105,2016-10,日本,Japan,359875,2016-10-01
105,2016-11,日本,Japan,310510,2016-11-01
105,2016-12,日本,Japan,285212,2016-12-01
106,2017-1,日本,Japan,347036,2017-01-01
106,2017-2,日本,Japan,349758,2017-02-01
106,2017-3,日本,Japan,351362,2017-03-01
106,2017-4,日本,Japan,419923,2017-04-01
106,2017-5,日本,Japan,412299,2017-05-01
106,2017-6,日本,Japan,441965,2017-06-01
106,2017-7,日本,Japan,448171,2017-07-01
106,2017-8,日本,Japan,388334,2017-08-01
106,2017-9,日本,Japan,346733,2017-09-01
106,2017-10,日本,Japan,422446,2017-10-01
97,2008-1,韓國,Korea,42596,2008-01-01
97,2008-2,韓國,Korea,43280,2008-02-01
97,2008-3,韓國,Korea,35240,2008-03-01
97,2008-4,韓國,Korea,37234,2008-04-01
97,2008-5,韓國,Korea,27733,2008-05-01
97,2008-6,韓國,Korea,25349,2008-06-01
97,2008-7,韓國,Korea,31254,2008-07-01
97,2008-8,韓國,Korea,24702,2008-08-01
97,2008-9,韓國,Korea,19618,2008-09-01
97,2008-10,韓國,Korea,25598,2008-10-01
97,2008-11,韓國,Korea,21811,2008-11-01
97,2008-12,韓國,Korea,28707,2008-12-01
98,2009-1,韓國,Korea,38172,2009-01-01
98,2009-2,韓國,Korea,31002,2009-02-01
98,2009-3,韓國,Korea,27854,2009-03-01
98,2009-4,韓國,Korea,41274,2009-04-01
98,2009-5,韓國,Korea,34115,2009-05-01
98,2009-6,韓國,Korea,27795,2009-06-01
98,2009-7,韓國,Korea,35420,2009-07-01
98,2009-8,韓國,Korea,40131,2009-08-01
98,2009-9,韓國,Korea,23423,2009-09-01
98,2009-10,韓國,Korea,32726,2009-10-01
98,2009-11,韓國,Korea,27506,2009-11-01
98,2009-12,韓國,Korea,29388,2009-12-01
99,2010-1,韓國,Korea,36008,2010-01-01
99,2010-2,韓國,Korea,38938,2010-02-01
99,2010-3,韓國,Korea,27860,2010-03-01
99,2010-4,韓國,Korea,33407,2010-04-01
99,2010-5,韓國,Korea,33033,2010-05-01
99,2010-6,韓國,Korea,33480,2010-06-01
99,2010-7,韓國,Korea,36160,2010-07-01
99,2010-8,韓國,Korea,38729,2010-08-01
99,2010-9,韓國,Korea,32058,2010-09-01
99,2010-10,韓國,Korea,38939,2010-10-01
99,2010-11,韓國,Korea,33968,2010-11-01
99,2010-12,韓國,Korea,23710,2010-12-01
100,2011-1,韓國,Korea,24875,2011-01-01
100,2011-2,韓國,Korea,24517,2011-02-01
100,2011-3,韓國,Korea,24661,2011-03-01
100,2011-4,韓國,Korea,31442,2011-04-01
100,2011-5,韓國,Korea,28357,2011-05-01
100,2011-6,韓國,Korea,41389,2011-06-01
100,2011-7,韓國,Korea,47357,2011-07-01
100,2011-8,韓國,Korea,47256,2011-08-01
100,2011-9,韓國,Korea,37050,2011-09-01
100,2011-10,韓國,Korea,43354,2011-10-01
100,2011-11,韓國,Korea,37245,2011-11-01
100,2011-12,韓國,Korea,35763,2011-12-01
101,2012-1,韓國,Korea,43511,2012-01-01
101,2012-2,韓國,Korea,42984,2012-02-01
101,2012-3,韓國,Korea,34886,2012-03-01
101,2012-4,韓國,Korea,42203,2012-04-01
101,2012-5,韓國,Korea,40460,2012-05-01
101,2012-6,韓國,Korea,48558,2012-06-01
101,2012-7,韓國,Korea,56027,2012-07-01
101,2012-8,韓國,Korea,54680,2012-08-01
101,2012-9,韓國,Korea,43997,2012-09-01
101,2012-10,韓國,Korea,47497,2012-10-01
101,2012-11,韓國,Korea,38561,2012-11-01
101,2012-12,韓國,Korea,39365,2012-12-01
102,2013-1,韓國,Korea,44828,2013-01-01
102,2013-2,韓國,Korea,46443,2013-02-01
102,2013-3,韓國,Korea,41501,2013-03-01
102,2013-4,韓國,Korea,34620,2013-04-01
102,2013-5,韓國,Korea,39360,2013-05-01
102,2013-6,韓國,Korea,48097,2013-06-01
102,2013-7,韓國,Korea,46547,2013-07-01
102,2013-8,韓國,Korea,49805,2013-08-01
102,2013-9,韓國,Korea,43935,2013-09-01
102,2013-10,韓國,Korea,45782,2013-10-01
102,2013-11,韓國,Korea,38501,2013-11-01
102,2013-12,韓國,Korea,39109,2013-12-01
103,2014-1,韓國,Korea,45400,2014-01-01
103,2014-2,韓國,Korea,46465,2014-02-01
103,2014-3,韓國,Korea,46188,2014-03-01
103,2014-4,韓國,Korea,50408,2014-04-01
103,2014-5,韓國,Korea,57585,2014-05-01
103,2014-6,韓國,Korea,58308,2014-06-01
103,2014-7,韓國,Korea,59341,2014-07-01
103,2014-8,韓國,Korea,58828,2014-08-01
103,2014-9,韓國,Korea,51791,2014-09-01
103,2014-10,韓國,Korea,56795,2014-10-01
103,2014-11,韓國,Korea,47491,2014-11-01
103,2014-12,韓國,Korea,48094,2014-12-01
104,2015-1,韓國,Korea,48024,2015-01-01
104,2015-2,韓國,Korea,53315,2015-02-01
104,2015-3,韓國,Korea,51365,2015-03-01
104,2015-4,韓國,Korea,57222,2015-04-01
104,2015-5,韓國,Korea,53704,2015-05-01
104,2015-6,韓國,Korea,14896,2015-06-01
104,2015-7,韓國,Korea,10899,2015-07-01
104,2015-8,韓國,Korea,25162,2015-08-01
104,2015-9,韓國,Korea,45069,2015-09-01
104,2015-10,韓國,Korea,47012,2015-10-01
104,2015-11,韓國,Korea,46032,2015-11-01
104,2015-12,韓國,Korea,47400,2015-12-01
105,2016-1,韓國,Korea,56236,2016-01-01
105,2016-2,韓國,Korea,57437,2016-02-01
105,2016-3,韓國,Korea,56440,2016-03-01
105,2016-4,韓國,Korea,67144,2016-04-01
105,2016-5,韓國,Korea,63856,2016-05-01
105,2016-6,韓國,Korea,85261,2016-06-01
105,2016-7,韓國,Korea,79681,2016-07-01
105,2016-8,韓國,Korea,76720,2016-08-01
105,2016-9,韓國,Korea,70914,2016-09-01
105,2016-10,韓國,Korea,71622,2016-10-01
105,2016-11,韓國,Korea,61754,2016-11-01
105,2016-12,韓國,Korea,61355,2016-12-01
106,2017-1,韓國,Korea,66289,2017-01-01
106,2017-2,韓國,Korea,73789,2017-02-01
106,2017-3,韓國,Korea,72580,2017-03-01
106,2017-4,韓國,Korea,75268,2017-04-01
106,2017-5,韓國,Korea,70512,2017-05-01
106,2017-6,韓國,Korea,76659,2017-06-01
106,2017-7,韓國,Korea,79080,2017-07-01
106,2017-8,韓國,Korea,80131,2017-08-01
106,2017-9,韓國,Korea,70211,2017-09-01
106,2017-10,韓國,Korea,78031,2017-10-01
97,2008-1,印度,India,1705,2008-01-01
97,2008-2,印度,India,1909,2008-02-01
97,2008-3,印度,India,1341,2008-03-01
97,2008-4,印度,India,1212,2008-04-01
97,2008-5,印度,India,850,2008-05-01
97,2008-6,印度,India,774,2008-06-01
97,2008-7,印度,India,1192,2008-07-01
97,2008-8,印度,India,1154,2008-08-01
97,2008-9,印度,India,1419,2008-09-01
97,2008-10,印度,India,916,2008-10-01
97,2008-11,印度,India,810,2008-11-01
97,2008-12,印度,India,974,2008-12-01
98,2009-1,印度,India,1184,2009-01-01
98,2009-2,印度,India,1120,2009-02-01
98,2009-3,印度,India,779,2009-03-01
98,2009-4,印度,India,739,2009-04-01
98,2009-5,印度,India,1170,2009-05-01
98,2009-6,印度,India,816,2009-06-01
98,2009-7,印度,India,1127,2009-07-01
98,2009-8,印度,India,1068,2009-08-01
98,2009-9,印度,India,906,2009-09-01
98,2009-10,印度,India,871,2009-10-01
98,2009-11,印度,India,562,2009-11-01
98,2009-12,印度,India,919,2009-12-01
99,2010-1,印度,India,633,2010-01-01
99,2010-2,印度,India,465,2010-02-01
99,2010-3,印度,India,396,2010-03-01
99,2010-4,印度,India,560,2010-04-01
99,2010-5,印度,India,107,2010-05-01
99,2010-6,印度,India,127,2010-06-01
99,2010-7,印度,India,972,2010-07-01
99,2010-8,印度,India,1191,2010-08-01
99,2010-9,印度,India,1731,2010-09-01
99,2010-10,印度,India,1425,2010-10-01
99,2010-11,印度,India,751,2010-11-01
99,2010-12,印度,India,892,2010-12-01
100,2011-1,印度,India,969,2011-01-01
100,2011-2,印度,India,515,2011-02-01
100,2011-3,印度,India,486,2011-03-01
100,2011-4,印度,India,663,2011-04-01
100,2011-5,印度,India,515,2011-05-01
100,2011-6,印度,India,268,2011-06-01
100,2011-7,印度,India,376,2011-07-01
100,2011-8,印度,India,795,2011-08-01
100,2011-9,印度,India,762,2011-09-01
100,2011-10,印度,India,559,2011-10-01
100,2011-11,印度,India,936,2011-11-01
100,2011-12,印度,India,365,2011-12-01
101,2012-1,印度,India,750,2012-01-01
101,2012-2,印度,India,1365,2012-02-01
101,2012-3,印度,India,904,2012-03-01
101,2012-4,印度,India,320,2012-04-01
101,2012-5,印度,India,58,2012-05-01
101,2012-6,印度,India,101,2012-06-01
101,2012-7,印度,India,48,2012-07-01
101,2012-8,印度,India,42,2012-08-01
101,2012-9,印度,India,35,2012-09-01
101,2012-10,印度,India,11,2012-10-01
101,2012-11,印度,India,1548,2012-11-01
101,2012-12,印度,India,1366,2012-12-01
102,2013-1,印度,India,1689,2013-01-01
102,2013-2,印度,India,1726,2013-02-01
102,2013-3,印度,India,1833,2013-03-01
102,2013-4,印度,India,1469,2013-04-01
102,2013-5,印度,India,1509,2013-05-01
102,2013-6,印度,India,2048,2013-06-01
102,2013-7,印度,India,2340,2013-07-01
102,2013-8,印度,India,1600,2013-08-01
102,2013-9,印度,India,1800,2013-09-01
102,2013-10,印度,India,1776,2013-10-01
102,2013-11,印度,India,1435,2013-11-01
102,2013-12,印度,India,1430,2013-12-01
103,2014-1,印度,India,1591,2014-01-01
103,2014-2,印度,India,1581,2014-02-01
103,2014-3,印度,India,1467,2014-03-01
103,2014-4,印度,India,1478,2014-04-01
103,2014-5,印度,India,1785,2014-05-01
103,2014-6,印度,India,1711,2014-06-01
103,2014-7,印度,India,1842,2014-07-01
103,2014-8,印度,India,1603,2014-08-01
103,2014-9,印度,India,2033,2014-09-01
103,2014-10,印度,India,1453,2014-10-01
103,2014-11,印度,India,1230,2014-11-01
103,2014-12,印度,India,1099,2014-12-01
104,2015-1,印度,India,1150,2015-01-01
104,2015-2,印度,India,1469,2015-02-01
104,2015-3,印度,India,1822,2015-03-01
104,2015-4,印度,India,1211,2015-04-01
104,2015-5,印度,India,1801,2015-05-01
104,2015-6,印度,India,2000,2015-06-01
104,2015-7,印度,India,1638,2015-07-01
104,2015-8,印度,India,1606,2015-08-01
104,2015-9,印度,India,2133,2015-09-01
104,2015-10,印度,India,1954,2015-10-01
104,2015-11,印度,India,1522,2015-11-01
104,2015-12,印度,India,1760,2015-12-01
105,2016-1,印度,India,1525,2016-01-01
105,2016-2,印度,India,1984,2016-02-01
105,2016-3,印度,India,1898,2016-03-01
105,2016-4,印度,India,1327,2016-04-01
105,2016-5,印度,India,1510,2016-05-01
105,2016-6,印度,India,1462,2016-06-01
105,2016-7,印度,India,2011,2016-07-01
105,2016-8,印度,India,2151,2016-08-01
105,2016-9,印度,India,2313,2016-09-01
105,2016-10,印度,India,2033,2016-10-01
105,2016-11,印度,India,2054,2016-11-01
105,2016-12,印度,India,2131,2016-12-01
106,2017-1,印度,India,2603,2017-01-01
106,2017-2,印度,India,3329,2017-02-01
106,2017-3,印度,India,2774,2017-03-01
106,2017-4,印度,India,1766,2017-04-01
106,2017-5,印度,India,1297,2017-05-01
106,2017-6,印度,India,1168,2017-06-01
106,2017-7,印度,India,2036,2017-07-01
106,2017-8,印度,India,1975,2017-08-01
106,2017-9,印度,India,2422,2017-09-01
106,2017-10,印度,India,2265,2017-10-01
97,2008-1,越南,Vietnam,22308,2008-01-01
97,2008-2,越南,Vietnam,28883,2008-02-01
97,2008-3,越南,Vietnam,25733,2008-03-01
97,2008-4,越南,Vietnam,26861,2008-04-01
97,2008-5,越南,Vietnam,28226,2008-05-01
97,2008-6,越南,Vietnam,25107,2008-06-01
97,2008-7,越南,Vietnam,26275,2008-07-01
97,2008-8,越南,Vietnam,21563,2008-08-01
97,2008-9,越南,Vietnam,19886,2008-09-01
97,2008-10,越南,Vietnam,19975,2008-10-01
97,2008-11,越南,Vietnam,19966,2008-11-01
97,2008-12,越南,Vietnam,20480,2008-12-01
98,2009-1,越南,Vietnam,24132,2009-01-01
98,2009-2,越南,Vietnam,22003,2009-02-01
98,2009-3,越南,Vietnam,22079,2009-03-01
98,2009-4,越南,Vietnam,22118,2009-04-01
98,2009-5,越南,Vietnam,20953,2009-05-01
98,2009-6,越南,Vietnam,18795,2009-06-01
98,2009-7,越南,Vietnam,26017,2009-07-01
98,2009-8,越南,Vietnam,23563,2009-08-01
98,2009-9,越南,Vietnam,17761,2009-09-01
98,2009-10,越南,Vietnam,20800,2009-10-01
98,2009-11,越南,Vietnam,21527,2009-11-01
98,2009-12,越南,Vietnam,25071,2009-12-01
99,2010-1,越南,Vietnam,24861,2010-01-01
99,2010-2,越南,Vietnam,33086,2010-02-01
99,2010-3,越南,Vietnam,26440,2010-03-01
99,2010-4,越南,Vietnam,24277,2010-04-01
99,2010-5,越南,Vietnam,25083,2010-05-01
99,2010-6,越南,Vietnam,25192,2010-06-01
99,2010-7,越南,Vietnam,32897,2010-07-01
99,2010-8,越南,Vietnam,25259,2010-08-01
99,2010-9,越南,Vietnam,23724,2010-09-01
99,2010-10,越南,Vietnam,24025,2010-10-01
99,2010-11,越南,Vietnam,23351,2010-11-01
99,2010-12,越南,Vietnam,25792,2010-12-01
100,2011-1,越南,Vietnam,25904,2011-01-01
100,2011-2,越南,Vietnam,29347,2011-02-01
100,2011-3,越南,Vietnam,23816,2011-03-01
100,2011-4,越南,Vietnam,26635,2011-04-01
100,2011-5,越南,Vietnam,25577,2011-05-01
100,2011-6,越南,Vietnam,25655,2011-06-01
100,2011-7,越南,Vietnam,35950,2011-07-01
100,2011-8,越南,Vietnam,24639,2011-08-01
100,2011-9,越南,Vietnam,25539,2011-09-01
100,2011-10,越南,Vietnam,25452,2011-10-01
100,2011-11,越南,Vietnam,25666,2011-11-01
100,2011-12,越南,Vietnam,24407,2011-12-01
101,2012-1,越南,Vietnam,37478,2012-01-01
101,2012-2,越南,Vietnam,27787,2012-02-01
101,2012-3,越南,Vietnam,26232,2012-03-01
101,2012-4,越南,Vietnam,30294,2012-04-01
101,2012-5,越南,Vietnam,30057,2012-05-01
101,2012-6,越南,Vietnam,27243,2012-06-01
101,2012-7,越南,Vietnam,36362,2012-07-01
101,2012-8,越南,Vietnam,26120,2012-08-01
101,2012-9,越南,Vietnam,23935,2012-09-01
101,2012-10,越南,Vietnam,27979,2012-10-01
101,2012-11,越南,Vietnam,23697,2012-11-01
101,2012-12,越南,Vietnam,24327,2012-12-01
102,2013-1,越南,Vietnam,23234,2013-01-01
102,2013-2,越南,Vietnam,39702,2013-02-01
102,2013-3,越南,Vietnam,25335,2013-03-01
102,2013-4,越南,Vietnam,27676,2013-04-01
102,2013-5,越南,Vietnam,28182,2013-05-01
102,2013-6,越南,Vietnam,33448,2013-06-01
102,2013-7,越南,Vietnam,40185,2013-07-01
102,2013-8,越南,Vietnam,31184,2013-08-01
102,2013-9,越南,Vietnam,29137,2013-09-01
102,2013-10,越南,Vietnam,27980,2013-10-01
102,2013-11,越南,Vietnam,27676,2013-11-01
102,2013-12,越南,Vietnam,28218,2013-12-01
103,2014-1,越南,Vietnam,33283,2014-01-01
103,2014-2,越南,Vietnam,33347,2014-02-01
103,2014-3,越南,Vietnam,27741,2014-03-01
103,2014-4,越南,Vietnam,30076,2014-04-01
103,2014-5,越南,Vietnam,26930,2014-05-01
103,2014-6,越南,Vietnam,27019,2014-06-01
103,2014-7,越南,Vietnam,31588,2014-07-01
103,2014-8,越南,Vietnam,25059,2014-08-01
103,2014-9,越南,Vietnam,23425,2014-09-01
103,2014-10,越南,Vietnam,26877,2014-10-01
103,2014-11,越南,Vietnam,23810,2014-11-01
103,2014-12,越南,Vietnam,29952,2014-12-01
104,2015-1,越南,Vietnam,28241,2015-01-01
104,2015-2,越南,Vietnam,39976,2015-02-01
104,2015-3,越南,Vietnam,31245,2015-03-01
104,2015-4,越南,Vietnam,32111,2015-04-01
104,2015-5,越南,Vietnam,33166,2015-05-01
104,2015-6,越南,Vietnam,33506,2015-06-01
104,2015-7,越南,Vietnam,44931,2015-07-01
104,2015-8,越南,Vietnam,34010,2015-08-01
104,2015-9,越南,Vietnam,31047,2015-09-01
104,2015-10,越南,Vietnam,33694,2015-10-01
104,2015-11,越南,Vietnam,33078,2015-11-01
104,2015-12,越南,Vietnam,34008,2015-12-01
105,2016-1,越南,Vietnam,34628,2016-01-01
105,2016-2,越南,Vietnam,45423,2016-02-01
105,2016-3,越南,Vietnam,35528,2016-03-01
105,2016-4,越南,Vietnam,37059,2016-04-01
105,2016-5,越南,Vietnam,35776,2016-05-01
105,2016-6,越南,Vietnam,37861,2016-06-01
105,2016-7,越南,Vietnam,51465,2016-07-01
105,2016-8,越南,Vietnam,36267,2016-08-01
105,2016-9,越南,Vietnam,37351,2016-09-01
105,2016-10,越南,Vietnam,36859,2016-10-01
105,2016-11,越南,Vietnam,37400,2016-11-01
105,2016-12,越南,Vietnam,40327,2016-12-01
106,2017-1,越南,Vietnam,49468,2017-01-01
106,2017-2,越南,Vietnam,47962,2017-02-01
106,2017-3,越南,Vietnam,42574,2017-03-01
106,2017-4,越南,Vietnam,45527,2017-04-01
106,2017-5,越南,Vietnam,44978,2017-05-01
106,2017-6,越南,Vietnam,43351,2017-06-01
106,2017-7,越南,Vietnam,56581,2017-07-01
106,2017-8,越南,Vietnam,47936,2017-08-01
106,2017-9,越南,Vietnam,41125,2017-09-01
106,2017-10,越南,Vietnam,49707,2017-10-01
97,2008-1,泰國,Thailand,26653,2008-01-01
97,2008-2,泰國,Thailand,32886,2008-02-01
97,2008-3,泰國,Thailand,31086,2008-03-01
97,2008-4,泰國,Thailand,33977,2008-04-01
97,2008-5,泰國,Thailand,33896,2008-05-01
97,2008-6,泰國,Thailand,33497,2008-06-01
97,2008-7,泰國,Thailand,37572,2008-07-01
97,2008-8,泰國,Thailand,32195,2008-08-01
97,2008-9,泰國,Thailand,25035,2008-09-01
97,2008-10,泰國,Thailand,20084,2008-10-01
97,2008-11,泰國,Thailand,15874,2008-11-01
97,2008-12,泰國,Thailand,10242,2008-12-01
98,2009-1,泰國,Thailand,21385,2009-01-01
98,2009-2,泰國,Thailand,14545,2009-02-01
98,2009-3,泰國,Thailand,20219,2009-03-01
98,2009-4,泰國,Thailand,22082,2009-04-01
98,2009-5,泰國,Thailand,21558,2009-05-01
98,2009-6,泰國,Thailand,17514,2009-06-01
98,2009-7,泰國,Thailand,21334,2009-07-01
98,2009-8,泰國,Thailand,27902,2009-08-01
98,2009-9,泰國,Thailand,19527,2009-09-01
98,2009-10,泰國,Thailand,22602,2009-10-01
98,2009-11,泰國,Thailand,24616,2009-11-01
98,2009-12,泰國,Thailand,25165,2009-12-01
99,2010-1,泰國,Thailand,30207,2010-01-01
99,2010-2,泰國,Thailand,36083,2010-02-01
99,2010-3,泰國,Thailand,28077,2010-03-01
99,2010-4,泰國,Thailand,17190,2010-04-01
99,2010-5,泰國,Thailand,11704,2010-05-01
99,2010-6,泰國,Thailand,16231,2010-06-01
99,2010-7,泰國,Thailand,33198,2010-07-01
99,2010-8,泰國,Thailand,33400,2010-08-01
99,2010-9,泰國,Thailand,42919,2010-09-01
99,2010-10,泰國,Thailand,36933,2010-10-01
99,2010-11,泰國,Thailand,31542,2010-11-01
99,2010-12,泰國,Thailand,32590,2010-12-01
100,2011-1,泰國,Thailand,39009,2011-01-01
100,2011-2,泰國,Thailand,31637,2011-02-01
100,2011-3,泰國,Thailand,31070,2011-03-01
100,2011-4,泰國,Thailand,32118,2011-04-01
100,2011-5,泰國,Thailand,39625,2011-05-01
100,2011-6,泰國,Thailand,43527,2011-06-01
100,2011-7,泰國,Thailand,45310,2011-07-01
100,2011-8,泰國,Thailand,37507,2011-08-01
100,2011-9,泰國,Thailand,36215,2011-09-01
100,2011-10,泰國,Thailand,24062,2011-10-01
100,2011-11,泰國,Thailand,10533,2011-11-01
100,2011-12,泰國,Thailand,12022,2011-12-01
101,2012-1,泰國,Thailand,19794,2012-01-01
101,2012-2,泰國,Thailand,18283,2012-02-01
101,2012-3,泰國,Thailand,20340,2012-03-01
101,2012-4,泰國,Thailand,20932,2012-04-01
101,2012-5,泰國,Thailand,25542,2012-05-01
101,2012-6,泰國,Thailand,28293,2012-06-01
101,2012-7,泰國,Thailand,28570,2012-07-01
101,2012-8,泰國,Thailand,26259,2012-08-01
101,2012-9,泰國,Thailand,28242,2012-09-01
101,2012-10,泰國,Thailand,28707,2012-10-01
101,2012-11,泰國,Thailand,31289,2012-11-01
101,2012-12,泰國,Thailand,30495,2012-12-01
102,2013-1,泰國,Thailand,31174,2013-01-01
102,2013-2,泰國,Thailand,43975,2013-02-01
102,2013-3,泰國,Thailand,39654,2013-03-01
102,2013-4,泰國,Thailand,43508,2013-04-01
102,2013-5,泰國,Thailand,42960,2013-05-01
102,2013-6,泰國,Thailand,55103,2013-06-01
102,2013-7,泰國,Thailand,46235,2013-07-01
102,2013-8,泰國,Thailand,46351,2013-08-01
102,2013-9,泰國,Thailand,48465,2013-09-01
102,2013-10,泰國,Thailand,43406,2013-10-01
102,2013-11,泰國,Thailand,36044,2013-11-01
102,2013-12,泰國,Thailand,30741,2013-12-01
103,2014-1,泰國,Thailand,30667,2014-01-01
103,2014-2,泰國,Thailand,25924,2014-02-01
103,2014-3,泰國,Thailand,26668,2014-03-01
103,2014-4,泰國,Thailand,32202,2014-04-01
103,2014-5,泰國,Thailand,34603,2014-05-01
103,2014-6,泰國,Thailand,37598,2014-06-01
103,2014-7,泰國,Thailand,34967,2014-07-01
103,2014-8,泰國,Thailand,38840,2014-08-01
103,2014-9,泰國,Thailand,42053,2014-09-01
103,2014-10,泰國,Thailand,39632,2014-10-01
103,2014-11,泰國,Thailand,34094,2014-11-01
103,2014-12,泰國,Thailand,41885,2014-12-01
104,2015-1,泰國,Thailand,47129,2015-01-01
104,2015-2,泰國,Thailand,51863,2015-02-01
104,2015-3,泰國,Thailand,53355,2015-03-01
104,2015-4,泰國,Thailand,51242,2015-04-01
104,2015-5,泰國,Thailand,53677,2015-05-01
104,2015-6,泰國,Thailand,64864,2015-06-01
104,2015-7,泰國,Thailand,65038,2015-07-01
104,2015-8,泰國,Thailand,51243,2015-08-01
104,2015-9,泰國,Thailand,43969,2015-09-01
104,2015-10,泰國,Thailand,40896,2015-10-01
104,2015-11,泰國,Thailand,38467,2015-11-01
104,2015-12,泰國,Thailand,37780,2015-12-01
105,2016-1,泰國,Thailand,43681,2016-01-01
105,2016-2,泰國,Thailand,53164,2016-02-01
105,2016-3,泰國,Thailand,44816,2016-03-01
105,2016-4,泰國,Thailand,44058,2016-04-01
105,2016-5,泰國,Thailand,43192,2016-05-01
105,2016-6,泰國,Thailand,56212,2016-06-01
105,2016-7,泰國,Thailand,51037,2016-07-01
105,2016-8,泰國,Thailand,48673,2016-08-01
105,2016-9,泰國,Thailand,47586,2016-09-01
105,2016-10,泰國,Thailand,34905,2016-10-01
